"Dog.ID","Total.Tests.Completed","Time.diff.between.first.and.last.game..days.","Time.diff.between.first.and.last.game..minutes.","User.ID","Gender","Birthday","Breed","Breed_Type","Breed_Group","Weight","Dog_Fixed","DNA_Tested","Dimension","Sign_in_Count","Max_Dogs","Subscribed","City","State","Country","Exclude","Free_Start_User","Membership_Type"
"fd710f4e-7144-11e5-ba71-058fbc01cf0b",7,35.1747569445292,50651.650000122,"ce721e90-7144-11e5-ba71-058fbc01cf0b","female",2012,"Golden Doodle","Popular Hybrid","0",50,1,0,"0",2,1,1,"Cary","NC","US","0","0","1"
"fd711048-7144-11e5-ba71-058fbc01cf0b",15,3.18249999999435,4582.79999999186,"ce722228-7144-11e5-ba71-058fbc01cf0b","female",2012,"Labrador Retriever","Pure Breed","Sporting",50,0,0,"0",9,2,1,"Wapwallopen","PA","US","0","0","1"
"fd7110b6-7144-11e5-ba71-058fbc01cf0b",4,0.0077430554651331,11.1499998697917,"ce71a046-7144-11e5-ba71-058fbc01cf0b","female",2001,"Labrador Retriever","Pure Breed","Sporting",70,1,0,"0",3,3,1,"Topanga","CA","US","0","0","1"
"fd711174-7144-11e5-ba71-058fbc01cf0b",4,0.00696759263497812,10.0333333943685,"ce71a046-7144-11e5-ba71-058fbc01cf0b","male",2009,"Labrador Retriever","Pure Breed","Sporting",80,1,0,"0",3,3,1,"Topanga","CA","US","0","0","1"
"fd71149e-7144-11e5-ba71-058fbc01cf0b",7,71.1382407407521,102439.066666683,"ce7223a4-7144-11e5-ba71-058fbc01cf0b","female",2013,"Labradoodle","Popular Hybrid","0",50,1,0,"0",2,1,0,"West Bloomfield","MI","US","0","0","1"
"fd71155c-7144-11e5-ba71-058fbc01cf0b",1,0,0,"ce7226ba-7144-11e5-ba71-058fbc01cf0b","male",2003,"Other","Cross Breed","0",10,1,0,"0",1,1,0,"Pompano Beach","FL","US","0","0","1"
"fd7115e8-7144-11e5-ba71-058fbc01cf0b",20,9.0580787037037,13043.6333333333,"ce7227b4-7144-11e5-ba71-058fbc01cf0b","male",2013,"Other","Pure Breed","Sporting",40,1,0,"socialite",2,1,0,"Colorado Springs","CO","US","0","0","1"
"fd711dea-7144-11e5-ba71-058fbc01cf0b",31,199.061377314852,286648.383333387,"ce723038-7144-11e5-ba71-058fbc01cf0b","female",2011,"Other","Mixed Breed/ Other/ I Don't Know","0",10,1,0,"ace",13,1,1,"Whitehall","PA","US","0","0","2"
"fd711eda-7144-11e5-ba71-058fbc01cf0b",9,29.0696643518745,41860.3166666993,"ce723a92-7144-11e5-ba71-058fbc01cf0b","male",2011,"Other","Cross Breed","0",80,1,0,"0",7,1,1,"Gimli","MB","CA","0","0","1"
"fd7121be-7144-11e5-ba71-058fbc01cf0b",7,15.9373032407633,22949.7166666992,"ce723b5a-7144-11e5-ba71-058fbc01cf0b","male",2014,"Other","Pure Breed","Toy",0,1,0,"0",3,1,1,"Grand Rapids","MI","US","0","0","1"
"fd7122c2-7144-11e5-ba71-058fbc01cf0b",28,137.107824074105,197435.266666711,"ce722c0a-7144-11e5-ba71-058fbc01cf0b","male",2011,"Other","Mixed Breed/ Other/ I Don't Know","0",30,1,0,"socialite",12,1,1,"Evanston","IL","US","0","0","2"
"fd712646-7144-11e5-ba71-058fbc01cf0b",2,0.00421296292622884,6.06666661376953,"ce723c0e-7144-11e5-ba71-058fbc01cf0b","female",2012,"Other","Mixed Breed/ Other/ I Don't Know","0",60,1,0,"0",1,2,1,"Huntsville","AL","US","0","0","2"
"fd71292a-7144-11e5-ba71-058fbc01cf0b",4,0.0054050926123725,7.7833333618164,"ce723c68-7144-11e5-ba71-058fbc01cf0b","male",2013,"Other","Mixed Breed/ Other/ I Don't Know","0",40,1,0,"0",1,1,0,"Mount Pleasant","SC","US","0","0","1"
"fd712c0e-7144-11e5-ba71-058fbc01cf0b",18,5.22072916675991,7517.85000013427,"ce723d08-7144-11e5-ba71-058fbc01cf0b","female",2009,"Labrador Retriever","Pure Breed","Sporting",70,1,0,"0",3,1,1,"Poway","CA","US","0","0","1"
"fd713226-7144-11e5-ba71-058fbc01cf0b",5,0.0156944444161874,22.5999999593099,"ce723d6c-7144-11e5-ba71-058fbc01cf0b","female",2012,"Labradoodle","Popular Hybrid","0",60,1,0,"0",1,1,1,"Chicago","IL","US","0","0","1"
"fd71329e-7144-11e5-ba71-058fbc01cf0b",11,3.11649305559794,4487.75000006103,"ce722228-7144-11e5-ba71-058fbc01cf0b","female",2013,"Other","Mixed Breed/ Other/ I Don't Know","0",30,0,0,"0",9,2,1,"Wapwallopen","PA","US","0","0","1"
"fd71337a-7144-11e5-ba71-058fbc01cf0b",20,5.39515046297992,7769.01666669109,"ce723e5c-7144-11e5-ba71-058fbc01cf0b","male",2013,"Other","Mixed Breed/ Other/ I Don't Know","0",70,1,0,"charmer",3,1,0,"Chicago","IL","US","0","0","1"
"fd7133e8-7144-11e5-ba71-058fbc01cf0b",14,3.05052083335029,4392.75000002442,"ce723ec0-7144-11e5-ba71-058fbc01cf0b","male",2010,"Other","Cross Breed","0",10,1,0,"0",2,1,1,"Washington","DC","US","0","0","1"
"fd7134ba-7144-11e5-ba71-058fbc01cf0b",4,0.0119907406616211,17.2666665527344,"ce723f1a-7144-11e5-ba71-058fbc01cf0b","male",2010,"Other","Cross Breed","0",10,1,0,"0",3,1,0,"Oklahoma City","OK","US","0","0","2"
"fd713528-7144-11e5-ba71-058fbc01cf0b",21,0.223483796347159,321.816666739909,"ce723fe2-7144-11e5-ba71-058fbc01cf0b","female",2009,"Other","Mixed Breed/ Other/ I Don't Know","0",10,1,0,"ace",1,2,1,"Mexico","DIF","MX","0","0","3"
"fd713596-7144-11e5-ba71-058fbc01cf0b",4,0.190740740740741,274.666666666667,"ce721e2c-7144-11e5-ba71-058fbc01cf0b","female",2009,"Poodle","Pure Breed","Non-Sporting",40,1,0,"0",3,1,1,"Littleton","CO","US","0","0","1"
"fd7135fa-7144-11e5-ba71-058fbc01cf0b",17,0.209178240737915,301.216666662598,"ce724046-7144-11e5-ba71-058fbc01cf0b","male",2007,"Other","Pure Breed","0",10,1,0,"0",2,2,1,"Midland","MI","US","0","0","1"
"fd7136d6-7144-11e5-ba71-058fbc01cf0b",14,0.170462962937532,245.466666630046,"ce724168-7144-11e5-ba71-058fbc01cf0b","male",2009,"Labrador Retriever","Pure Breed","Sporting",70,1,0,"0",2,1,1,"Santa Rosa","CA","US","0","0","1"
"fd713744-7144-11e5-ba71-058fbc01cf0b",4,0.00708333333050763,10.199999995931,"ce724226-7144-11e5-ba71-058fbc01cf0b","male",2014,"Other","Mixed Breed/ Other/ I Don't Know","0",50,1,0,"0",4,1,1,"Encinitas","CA","US","0","0","1"
"fd7137b2-7144-11e5-ba71-058fbc01cf0b",4,0.00693287037037037,9.98333333333333,"ce72428a-7144-11e5-ba71-058fbc01cf0b","female",2004,"Other","Mixed Breed/ Other/ I Don't Know","0",50,1,0,"0",1,3,0,"Billings","MT","US","0","0","1"
"fd713816-7144-11e5-ba71-058fbc01cf0b",7,0.141076388886063,203.149999995931,"ce724348-7144-11e5-ba71-058fbc01cf0b","male",2014,"Other","Mixed Breed/ Other/ I Don't Know","0",20,0,0,"0",1,1,1,"Avon Lake","OH","US","0","0","1"
"fd71387a-7144-11e5-ba71-058fbc01cf0b",20,22.1843518519338,31945.4666667847,"ce7242e4-7144-11e5-ba71-058fbc01cf0b","male",2009,"German Shepherd Dog","Pure Breed","Herding",90,1,0,"stargazer",7,1,1,"Falls Church","VA","US","0","0","1"
"fd7138e8-7144-11e5-ba71-058fbc01cf0b",20,44.0525925925474,63435.7333332683,"ce724406-7144-11e5-ba71-058fbc01cf0b","female",2007,"Labrador Retriever","Pure Breed","Sporting",70,1,0,"socialite",10,1,1,"Wellesley","MA","US","0","0","1"
"fd71394c-7144-11e5-ba71-058fbc01cf0b",4,0.00964120367827239,13.8833332967122,"ce7243ac-7144-11e5-ba71-058fbc01cf0b","female",2014,"Poodle","Pure Breed","Non-Sporting",30,0,0,"0",1,1,1,"Waikoloa","HI","US","0","0","1"
"fd7139ba-7144-11e5-ba71-058fbc01cf0b",23,80.1771643519168,115455.11666676,"ce7244ce-7144-11e5-ba71-058fbc01cf0b","male",2011,"Other","Pure Breed","Herding",50,1,0,"socialite",6,1,1,"Jamaica Plain","MA","US","0","0","2"
"fd713a1e-7144-11e5-ba71-058fbc01cf0b",20,3.13916666665819,4520.39999998779,"ce72446a-7144-11e5-ba71-058fbc01cf0b","female",2010,"Labradoodle","Popular Hybrid","0",50,1,0,"charmer",11,1,1,"Stamford","CT","US","0","0","1"
"fd713af0-7144-11e5-ba71-058fbc01cf0b",4,0.00597222230981897,8.60000012613932,"ce72428a-7144-11e5-ba71-058fbc01cf0b","female",2005,"Other","Mixed Breed/ Other/ I Don't Know","0",30,1,0,"0",1,3,0,"Billings","MT","US","0","0","1"
"fd713b5e-7144-11e5-ba71-058fbc01cf0b",4,0.0156134258694119,22.4833332519531,"ce72458c-7144-11e5-ba71-058fbc01cf0b","female",2007,"Boxer","Pure Breed","Working",60,1,0,"0",1,1,1,"Estero","FL","US","0","0","1"
"fd713bc2-7144-11e5-ba71-058fbc01cf0b",1,0,0,"ce72464a-7144-11e5-ba71-058fbc01cf0b","male",2010,"Other","Mixed Breed/ Other/ I Don't Know","0",40,1,0,"0",1,1,0,"Lake City","FL","US","0","0","1"
"fd713c30-7144-11e5-ba71-058fbc01cf0b",20,4.72561342595136,6804.88333336996,"ce7246a4-7144-11e5-ba71-058fbc01cf0b","female",2013,"Labrador Retriever","Pure Breed","Sporting",40,1,0,"maverick",7,1,1,"West Hills","CA","US","0","0","1"
"fd713c9e-7144-11e5-ba71-058fbc01cf0b",4,0.00457175925925926,6.58333333333333,"ce72428a-7144-11e5-ba71-058fbc01cf0b","female",2010,"Labrador Retriever","Pure Breed","Sporting",50,1,0,"0",1,3,0,"Billings","MT","US","0","0","1"
"fd713d02-7144-11e5-ba71-058fbc01cf0b",1,0,0,"ce723b00-7144-11e5-ba71-058fbc01cf0b","male",2012,"Other","Mixed Breed/ Other/ I Don't Know","0",60,1,0,"0",1,1,0,"Denver","CO","US","0","0","1"
"fd713dd4-7144-11e5-ba71-058fbc01cf0b",20,2.98122685181229,4292.9666666097,"ce72476c-7144-11e5-ba71-058fbc01cf0b","male",2006,"Labrador Retriever","Pure Breed","Sporting",80,1,0,"socialite",3,1,0,"West Sacramento","CA","US","0","0","1"
"fd713eb0-7144-11e5-ba71-058fbc01cf0b",3,0.00570601853829843,8.21666669514974,"ce72482a-7144-11e5-ba71-058fbc01cf0b","female",2007,"Other","Mixed Breed/ Other/ I Don't Know","0",40,1,0,"0",1,1,1,"Houston","TX","US","0","0","1"
"fd713f14-7144-11e5-ba71-058fbc01cf0b",20,2.17530092585246,3132.43333322754,"ce724884-7144-11e5-ba71-058fbc01cf0b","female",2012,"Other","Cross Breed","0",0,1,0,"maverick",2,1,0,"Scottsdale","AZ","US","0","0","1"
"fd713f82-7144-11e5-ba71-058fbc01cf0b",22,34.8996874999717,50255.5499999593,"ce7248e8-7144-11e5-ba71-058fbc01cf0b","female",2013,"Other","Cross Breed","0",30,1,0,"ace",7,1,1,"Merrimack","NH","US","0","0","3"
"fd714054-7144-11e5-ba71-058fbc01cf0b",20,7.09076388890302,10210.7000000203,"ce724a0a-7144-11e5-ba71-058fbc01cf0b","female",2007,"Other","Mixed Breed/ Other/ I Don't Know","0",20,1,0,"protodog",9,1,1,"Windsor","CA","US","0","0","1"
"fd7140b8-7144-11e5-ba71-058fbc01cf0b",20,1.84195601846766,2652.41666659343,"ce724a64-7144-11e5-ba71-058fbc01cf0b","female",2005,"Golden Retriever-Labrador Retriever Mix","Cross Breed","0",60,1,0,"charmer",1,1,0,"Naperville","IL","US","0","0","1"
"fd714126-7144-11e5-ba71-058fbc01cf0b",7,0.83250000001978,1198.80000002848,"ce724b22-7144-11e5-ba71-058fbc01cf0b","female",2009,"Other","Cross Breed","0",10,1,0,"0",4,1,0,"Toronto","ON","CA","0","0","1"
"fd71418a-7144-11e5-ba71-058fbc01cf0b",20,4.00166666658755,5762.39999988607,"ce724ac8-7144-11e5-ba71-058fbc01cf0b","male",2006,"Labradoodle","Popular Hybrid","0",40,1,0,"renaissance-dog",6,1,0,"Cincinnati","OH","US","0","0","1"
"fd7141f8-7144-11e5-ba71-058fbc01cf0b",20,7.71636574075204,11111.5666666829,"ce724b7c-7144-11e5-ba71-058fbc01cf0b","male",2013,"Other","Cross Breed","0",10,1,0,"charmer",10,1,1,"Tecumseh","ON","CA","0","0","1"
"fd714338-7144-11e5-ba71-058fbc01cf0b",4,0.0076504630279541,11.0166667602539,"ce723344-7144-11e5-ba71-058fbc01cf0b","male",2014,"Other","Mixed Breed/ Other/ I Don't Know","0",30,1,0,"0",4,2,1,"Beaverton","OR","US","0","0","3"
"fd71439c-7144-11e5-ba71-058fbc01cf0b",4,0.0175462962341309,25.2666665771485,"ce724c3a-7144-11e5-ba71-058fbc01cf0b","male",2009,"Golden Retriever","Pure Breed","Sporting",80,1,0,"0",5,1,1,"Stateline","NV","US","0","0","2"
"fd71440a-7144-11e5-ba71-058fbc01cf0b",4,0.00594907405429416,8.56666663818359,"ce724c94-7144-11e5-ba71-058fbc01cf0b","female",2008,"Other","Mixed Breed/ Other/ I Don't Know","0",40,1,0,"0",1,1,0,"Omaha","NE","US","0","0","1"
"fd71446e-7144-11e5-ba71-058fbc01cf0b",1,0,0,"ce724d52-7144-11e5-ba71-058fbc01cf0b","female",2013,"Other","Mixed Breed/ Other/ I Don't Know","0",50,1,0,"0",2,1,1,"San Francisco","CA","US","0","0","1"
"fd7145ae-7144-11e5-ba71-058fbc01cf0b",20,3.9958217592197,5753.98333327637,"ce724e10-7144-11e5-ba71-058fbc01cf0b","male",2010,"Other","Mixed Breed/ Other/ I Don't Know","0",40,1,0,"ace",2,1,1,"Arlington","VA","US","0","0","1"
"fd714612-7144-11e5-ba71-058fbc01cf0b",4,0.0116087963104248,16.7166666870117,"ce724e74-7144-11e5-ba71-058fbc01cf0b","female",2010,"Golden Retriever","Pure Breed","Sporting",40,1,0,"0",3,2,1,"Wayne","PA","US","0","0","2"
"fd714680-7144-11e5-ba71-058fbc01cf0b",11,16.0081365741814,23051.7166668212,"ce724ece-7144-11e5-ba71-058fbc01cf0b","male",2014,"Other","Cross Breed","0",50,1,0,"0",3,1,1,"Greenbrae","CA","US","0","0","1"
"fd7146e4-7144-11e5-ba71-058fbc01cf0b",4,24.0036226852106,34565.2166667033,"ce724f28-7144-11e5-ba71-058fbc01cf0b","female",2002,"Other","Mixed Breed/ Other/ I Don't Know","0",40,1,0,"0",2,1,1,"Bettendorf","IA","US","0","0","1"
"fd714752-7144-11e5-ba71-058fbc01cf0b",7,6.09783564822162,8780.88333343913,"ce724fe6-7144-11e5-ba71-058fbc01cf0b","female",2009,"Other","Pure Breed","Working",90,1,0,"0",6,1,0,"Rye","NY","US","0","0","1"
"fd7148d8-7144-11e5-ba71-058fbc01cf0b",10,4.62782407400343,6664.06666656494,"ce7209dc-7144-11e5-ba71-058fbc01cf0b","female",2000,"Other","Pure Breed","Terrier",10,1,0,"0",2,1,0,"Sloatsburg","NY","US","0","0","1"
"fd714982-7144-11e5-ba71-058fbc01cf0b",7,29.854930555564,42991.1000000122,"ce725040-7144-11e5-ba71-058fbc01cf0b","male",2006,"Other","Mixed Breed/ Other/ I Don't Know","0",40,1,0,"0",8,1,1,"Salt Lake City","UT","US","0","0","1"
"fd714a5e-7144-11e5-ba71-058fbc01cf0b",2,0.0018402778088605,2.65000004475912,"ce7250a4-7144-11e5-ba71-058fbc01cf0b","male",2007,"English Springer Spaniel","Pure Breed","Sporting",40,1,0,"0",2,1,1,"Franklin","TN","US","0","0","1"
"fd714afe-7144-11e5-ba71-058fbc01cf0b",1,0,0,"ce7250fe-7144-11e5-ba71-058fbc01cf0b","female",2006,"Other","Pure Breed","Sporting",80,1,0,"0",1,1,0,"Milwaukee","WI","US","0","0","1"
"fd714b9e-7144-11e5-ba71-058fbc01cf0b",7,5.05423611111676,7278.10000000813,"ce725158-7144-11e5-ba71-058fbc01cf0b","male",2006,"American Pit Bull Terrier","Pure Breed","Toy",0,1,0,"0",1,1,1,"Miami","FL","US","0","0","1"
"fd714c48-7144-11e5-ba71-058fbc01cf0b",4,0.00746527780038339,10.7500000325521,"ce725216-7144-11e5-ba71-058fbc01cf0b","female",2014,"Other","Mixed Breed/ Other/ I Don't Know","0",40,1,0,"0",2,1,0,"Reynoldsburg","OH","US","0","0","1"
"fd714ce8-7144-11e5-ba71-058fbc01cf0b",14,42.8779976851061,61744.3166665528,"ce7251b2-7144-11e5-ba71-058fbc01cf0b","male",2008,"Labrador Retriever","Pure Breed","Sporting",100,1,0,"0",3,1,1,"Pittsburgh","PA","US","0","0","1"
"fd714d88-7144-11e5-ba71-058fbc01cf0b",20,44.0115624999152,63376.6499998779,"ce725270-7144-11e5-ba71-058fbc01cf0b","male",2008,"Other","Cross Breed","0",80,1,0,"charmer",7,1,1,"Walled Lake","MI","US","0","0","1"
"fd714e32-7144-11e5-ba71-058fbc01cf0b",20,6.49027777777495,9345.99999999593,"ce724f82-7144-11e5-ba71-058fbc01cf0b","male",2008,"Australian Shepherd","Pure Breed","Herding",50,1,0,"ace",4,1,1,"Pittsburgh","PA","US","0","0","1"
"fd714ed2-7144-11e5-ba71-058fbc01cf0b",7,3.05878472223635,4404.65000002034,"ce7252ca-7144-11e5-ba71-058fbc01cf0b","female",2013,"Other","Mixed Breed/ Other/ I Don't Know","0",40,1,0,"0",15,1,0,"Saint Louis","MO","US","0","0","1"
"fd715012-7144-11e5-ba71-058fbc01cf0b",11,23.0456250000283,33185.7000000407,"ce72537e-7144-11e5-ba71-058fbc01cf0b","male",2014,"Other","Pure Breed","Sporting",30,1,0,"0",3,1,0,"Henrico","VA","US","0","0","1"
"fd7150bc-7144-11e5-ba71-058fbc01cf0b",4,0.0158564813882333,22.833333199056,"ce7255d6-7144-11e5-ba71-058fbc01cf0b","male",2002,"Other","Pure Breed","Terrier",30,1,0,"0",4,1,1,"Port Washington","NY","US","0","0","1"
"fd71515c-7144-11e5-ba71-058fbc01cf0b",11,19.093506944484,27494.650000057,"ce725694-7144-11e5-ba71-058fbc01cf0b","male",2012,"Other","Mixed Breed/ Other/ I Don't Know","0",50,1,0,"0",2,1,1,"Basking Ridge","NJ","US","0","0","1"
"fd71529c-7144-11e5-ba71-058fbc01cf0b",4,0.012974536980523,18.6833332519531,"ce72228c-7144-11e5-ba71-058fbc01cf0b","female",2012,"German Shepherd Dog","Pure Breed","Herding",80,1,0,"0",8,1,1,"Claremore","OK","US","0","0","1"
"fd71533c-7144-11e5-ba71-058fbc01cf0b",11,60.908310185188,87707.9666666707,"ce725978-7144-11e5-ba71-058fbc01cf0b","female",2013,"Other","Mixed Breed/ Other/ I Don't Know","0",40,1,0,"0",3,1,1,"Chicago","IL","US","0","0","2"
"fd7153dc-7144-11e5-ba71-058fbc01cf0b",16,72.3089467593242,104124.883333427,"ce72581a-7144-11e5-ba71-058fbc01cf0b","female",2008,"Golden Doodle","Popular Hybrid","0",70,1,0,"0",4,1,0,"Salt Lake City","UT","US","0","0","1"
"fd7154ae-7144-11e5-ba71-058fbc01cf0b",21,302.039756944521,434937.25000011,"ce725a0e-7144-11e5-ba71-058fbc01cf0b","female",2005,"Other","Pure Breed","Herding",60,1,0,"renaissance-dog",4,2,1,"Qualicum Beach","BC","CA","0","0","2"
"fd71551c-7144-11e5-ba71-058fbc01cf0b",4,0.0166666666016755,23.9999999064127,"ce725bc6-7144-11e5-ba71-058fbc01cf0b","female",2010,"Other","Mixed Breed/ Other/ I Don't Know","0",60,1,0,"0",5,1,1,"Louisville","KY","US","0","0","3"
"fd715580-7144-11e5-ba71-058fbc01cf0b",20,16.9830208333446,24455.5500000162,"ce725b3a-7144-11e5-ba71-058fbc01cf0b","male",2013,"Other","Mixed Breed/ Other/ I Don't Know","0",40,1,0,"socialite",3,1,1,"Lawrence","KS","US","0","0","1"
"fd715652-7144-11e5-ba71-058fbc01cf0b",7,0.622789351851852,896.816666666667,"ce725ce8-7144-11e5-ba71-058fbc01cf0b","male",2012,"Other","Pure Breed","Working",100,1,0,"0",2,1,1,"Chicago","IL","US","0","0","1"
"fd7156c0-7144-11e5-ba71-058fbc01cf0b",18,177.043009259273,254941.933333353,"ce725d74-7144-11e5-ba71-058fbc01cf0b","female",2010,"Other","Pure Breed","Non-Sporting",20,1,0,"0",15,1,1,"Orange","CA","US","0","0","2"
"fd715724-7144-11e5-ba71-058fbc01cf0b",4,71.1067824073848,102393.766666634,"ce725e8c-7144-11e5-ba71-058fbc01cf0b","female",2014,"Other","Mixed Breed/ Other/ I Don't Know","0",40,1,0,"0",3,1,1,"Cleveland","OH","US","0","0","1"
"fd715788-7144-11e5-ba71-058fbc01cf0b",4,0.011226851840549,16.1666666503906,"ce725f22-7144-11e5-ba71-058fbc01cf0b","male",2013,"Other","Mixed Breed/ Other/ I Don't Know","0",0,1,0,"0",2,2,1,"New York","NY","US","0","0","1"
"fd7158c8-7144-11e5-ba71-058fbc01cf0b",4,1.82165509252478,2623.18333323568,"ce725aa4-7144-11e5-ba71-058fbc01cf0b","male",2010,"Other","Mixed Breed/ Other/ I Don't Know","0",70,1,0,"0",4,1,0,"Alpharetta","GA","US","0","0","1"
"fd71592c-7144-11e5-ba71-058fbc01cf0b",4,4.96619212953073,7151.31666652425,"ce7260d0-7144-11e5-ba71-058fbc01cf0b","female",2004,"Other","Mixed Breed/ Other/ I Don't Know","0",80,1,0,"0",4,2,1,"Livermore","CA","US","0","0","2"
"fd715990-7144-11e5-ba71-058fbc01cf0b",11,35.9482986110942,51765.5499999757,"ce726044-7144-11e5-ba71-058fbc01cf0b","male",2010,"Golden Retriever","Pure Breed","Sporting",70,1,0,"0",5,1,1,"Albuquerque","NM","US","0","0","2"
"fd715a62-7144-11e5-ba71-058fbc01cf0b",4,0.00799768522757071,11.5166667277018,"ce7260d0-7144-11e5-ba71-058fbc01cf0b","male",2004,"Chihuahua","Pure Breed","0",70,1,0,"0",4,2,1,"Livermore","CA","US","0","0","2"
"fd715ac6-7144-11e5-ba71-058fbc01cf0b",5,0.0350694444500958,50.500000008138,"ce72621a-7144-11e5-ba71-058fbc01cf0b","female",2011,"Other","Mixed Breed/ Other/ I Don't Know","0",40,1,0,"0",2,1,1,"Los Angeles","CA","US","0","0","1"
"fd715b34-7144-11e5-ba71-058fbc01cf0b",31,301.911493055522,434752.549999952,"ce72615c-7144-11e5-ba71-058fbc01cf0b","female",2007,"Other","Mixed Breed/ Other/ I Don't Know","0",80,1,0,"ace",13,2,1,"Sioux Falls","SD","US","0","0","2"
"fd715b98-7144-11e5-ba71-058fbc01cf0b",11,18.8231365740063,27105.3166665691,"ce726274-7144-11e5-ba71-058fbc01cf0b","male",2010,"German Shepherd Dog","Pure Breed","Herding",70,0,0,"0",3,1,1,"San Antonio","TX","US","0","0","1"
"fd715c06-7144-11e5-ba71-058fbc01cf0b",20,56.0748611111196,80747.8000000122,"ce7262d8-7144-11e5-ba71-058fbc01cf0b","male",2004,"Other","Pure Breed","Non-Sporting",10,1,0,"protodog",7,2,1,"Glenbrook","NV","US","0","0","1"
"fd715c6a-7144-11e5-ba71-058fbc01cf0b",4,0.00931712961832682,13.4166666503906,"ce7263f0-7144-11e5-ba71-058fbc01cf0b","female",2012,"Other","Mixed Breed/ Other/ I Don't Know","0",30,1,0,"0",3,1,1,"Little Elm","TX","US","0","0","1"
"fd715cce-7144-11e5-ba71-058fbc01cf0b",11,89.0575115741221,128242.816666736,"ce726332-7144-11e5-ba71-058fbc01cf0b","male",2004,"Other","Cross Breed","0",10,1,0,"0",7,1,0,"San Francisco","CA","US","0","0","1"
"fd715d3c-7144-11e5-ba71-058fbc01cf0b",11,14.3047222221459,20598.7999998901,"ce72638c-7144-11e5-ba71-058fbc01cf0b","male",2013,"Golden Doodle","Popular Hybrid","0",40,1,0,"0",3,2,1,"Boca Raton","FL","US","0","0","2"
"fd715e72-7144-11e5-ba71-058fbc01cf0b",4,0.00979166664123535,14.0999999633789,"ce72638c-7144-11e5-ba71-058fbc01cf0b","male",2011,"Other","Pure Breed","Terrier",20,1,0,"0",3,2,1,"Boca Raton","FL","US","0","0","2"
"fd715ee0-7144-11e5-ba71-058fbc01cf0b",1,0,0,"ce7264a4-7144-11e5-ba71-058fbc01cf0b","male",2008,"Other","Cross Breed","0",0,0,0,"0",2,2,1,"Venice","CA","US","0","0","3"
"fd715f44-7144-11e5-ba71-058fbc01cf0b",1,0,0,"ce726562-7144-11e5-ba71-058fbc01cf0b","female",2015,"Other","Pure Breed","Non-Sporting",0,0,0,"0",4,1,1,"Edmonton","AB","CA","0","0","1"
"fd715fb2-7144-11e5-ba71-058fbc01cf0b",10,1.99908564810011,2878.68333326416,"ce7264fe-7144-11e5-ba71-058fbc01cf0b","female",2014,"Poodle","Pure Breed","Non-Sporting",40,0,0,"0",7,1,1,"Agoura Hills","CA","US","0","0","1"
"fd716016-7144-11e5-ba71-058fbc01cf0b",4,0.0146296295561614,21.0666665608724,"ce7265bc-7144-11e5-ba71-058fbc01cf0b","female",2012,"Other","Cross Breed","0",10,1,0,"0",1,2,1,"San Antonio","TX","US","0","0","1"
"fd71607a-7144-11e5-ba71-058fbc01cf0b",4,0.0050000000056514,7.20000000813801,"ce7265bc-7144-11e5-ba71-058fbc01cf0b","male",2012,"Other","Cross Breed","0",10,1,0,"0",1,2,1,"San Antonio","TX","US","0","0","1"
"fd7160e8-7144-11e5-ba71-058fbc01cf0b",20,12.04856481473,17349.9333332112,"ce72667a-7144-11e5-ba71-058fbc01cf0b","male",2014,"Other","Pure Breed","Toy",0,0,0,"ace",2,1,1,"Manhattan Beach","CA","US","0","0","1"
"fd71614c-7144-11e5-ba71-058fbc01cf0b",25,63.9203009259655,92045.2333333903,"ce7266d4-7144-11e5-ba71-058fbc01cf0b","male",2008,"Boston Terrier","Pure Breed","Non-Sporting",10,1,0,"maverick",7,2,1,"Las Vegas","NV","US","0","0","2"
"fd7161ba-7144-11e5-ba71-058fbc01cf0b",11,0.614016203675447,884.183333292644,"ce726792-7144-11e5-ba71-058fbc01cf0b","male",2008,"Other","Pure Breed","Working",90,1,0,"0",3,1,0,"New York","NY","US","0","0","1"
"fd716228-7144-11e5-ba71-058fbc01cf0b",7,0.602974536943789,868.283333199056,"ce726738-7144-11e5-ba71-058fbc01cf0b","female",2006,"Golden Retriever","Pure Breed","Sporting",40,1,0,"0",4,2,0,"Mendocino","CA","US","0","0","1"
"fd71628c-7144-11e5-ba71-058fbc01cf0b",7,0.763900462886669,1100.0166665568,"ce726828-7144-11e5-ba71-058fbc01cf0b","male",2012,"Golden Retriever","Pure Breed","Sporting",70,0,0,"0",6,1,1,"Bayswater","WA","AU","0","0","1"
"fd7162f0-7144-11e5-ba71-058fbc01cf0b",20,6.42219907406277,9247.96666665039,"ce72688c-7144-11e5-ba71-058fbc01cf0b","female",2006,"Other","Cross Breed","0",10,1,0,"ace",2,1,1,"Long Beach","CA","US","0","0","1"
"fd71635e-7144-11e5-ba71-058fbc01cf0b",14,4.26657407404864,6143.86666663004,"ce72694a-7144-11e5-ba71-058fbc01cf0b","female",2014,"Other","Mixed Breed/ Other/ I Don't Know","0",50,1,0,"0",1,1,1,"Wheeling","IL","US","0","0","2"
"fd7163c2-7144-11e5-ba71-058fbc01cf0b",23,36.1197916667458,52012.5000001139,"ce7269b8-7144-11e5-ba71-058fbc01cf0b","male",2011,"Australian Shepherd","Pure Breed","Herding",40,1,0,"renaissance-dog",35,1,1,"Eureka Springs","AR","US","0","0","2"
